Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Controls\OptionsEditor.xaml.cs,29,12,P:System.Windows.FrameworkElement.DataContext,,,,,this.DataContext = passwordMakerOptions;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Controls\OptionsEditor.xaml.cs,19,8,T:System.Windows.DataObject,,,,,"DataObject.AddPastingHandler(LengthUpDown, OnPaste);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Controls\OptionsEditor.xaml.cs,19,8,"M:System.Windows.DataObject.AddPastingHandler(System.Windows.DependencyObject,System.Windows.DataObjectPastingEventHandler)",,,,,"DataObject.AddPastingHandler(LengthUpDown, OnPaste);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Controls\OptionsEditor.xaml.cs,15,4,M:System.Windows.Controls.UserControl.#ctor,,,,,"public OptionsEditor()      {          InitializeComponent();          LoadGroupsCheckBoxes();          DataObject.AddPastingHandler(LengthUpDown, OnPaste);      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Controls\OptionsEditor.xaml.cs,19,8,T:System.Windows.DataObject,,,,,"DataObject.AddPastingHandler(LengthUpDown, OnPaste);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Controls\OptionsEditor.xaml.cs,19,8,"M:System.Windows.DataObject.AddPastingHandler(System.Windows.DependencyObject,System.Windows.DataObjectPastingEventHandler)",,,,,"DataObject.AddPastingHandler(LengthUpDown, OnPaste);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Controls\OptionsEditor.xaml.cs,15,4,M:System.Windows.Controls.UserControl.#ctor,,,,,"public OptionsEditor()      {          InitializeComponent();          LoadGroupsCheckBoxes();          DataObject.AddPastingHandler(LengthUpDown, OnPaste);      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Controls\OptionsEditor.g.i.cs,44,100,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Controls\OptionsEditor.xaml.cs,11,37,T:System.Windows.Controls.UserControl,,,,,UserControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Dialogs\OptionsNameDialog.g.i.cs,158,12,T:System.Windows.Controls.TextBlock,,,,,this.messageTextBlock = ((System.Windows.Controls.TextBlock)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Dialogs\OptionsNameDialog.g.i.cs,152,12,T:System.Windows.Controls.TextBox,,,,,this.nameTextBox = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Dialogs\OptionsNameDialog.g.i.cs,149,12,T:System.Windows.Controls.TextBlock,,,,,this.captionTextBlock = ((System.Windows.Controls.TextBlock)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Dialogs\OptionsNameDialog.g.i.cs,140,12,T:System.Windows.Input.KeyEventHandler,,,,,((PasswordMakerWpf.OptionsNameDialog)(target)).KeyDown += new System.Windows.Input.KeyEventHandler(this.UserControl_KeyDown);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Dialogs\OptionsNameDialog.g.i.cs,140,12,T:System.Windows.Input.KeyEventHandler,,,,,((PasswordMakerWpf.OptionsNameDialog)(target)).KeyDown += new System.Windows.Input.KeyEventHandler(this.UserControl_KeyDown);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Dialogs\OptionsNameDialog.g.i.cs,140,12,E:System.Windows.UIElement.KeyDown,,,,,((PasswordMakerWpf.OptionsNameDialog)(target)).KeyDown += new System.Windows.Input.KeyEventHandler(this.UserControl_KeyDown);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Dialogs\OptionsNameDialog.g.i.cs,134,12,T:System.Windows.RoutedEventHandler,,,,,((PasswordMakerWpf.OptionsNameDialog)(target)).Loaded += new System.Windows.RoutedEventHandler(this.UserControl_Loaded);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Dialogs\OptionsNameDialog.g.i.cs,134,12,T:System.Windows.RoutedEventHandler,,,,,((PasswordMakerWpf.OptionsNameDialog)(target)).Loaded += new System.Windows.RoutedEventHandler(this.UserControl_Loaded);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Dialogs\OptionsNameDialog.g.i.cs,134,12,E:System.Windows.FrameworkElement.Loaded,,,,,((PasswordMakerWpf.OptionsNameDialog)(target)).Loaded += new System.Windows.RoutedEventHandler(this.UserControl_Loaded);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Dialogs\OptionsNameDialog.g.i.cs,109,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Dialogs\OptionsNameDialog.g.i.cs,109,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Dialogs\OptionsNameDialog.g.i.cs,106,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/PasswordMakerWpf;component/dialogs/optionsnamedialog.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Dialogs\OptionsNameDialog.g.i.cs,106,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/PasswordMakerWpf;component/dialogs/optionsnamedialog.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Dialogs\OptionsNameDialog.g.i.cs,81,51,T:System.Windows.Controls.TextBlock,,,,,messageTextBlock
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Dialogs\OptionsNameDialog.g.i.cs,65,49,T:System.Windows.Controls.TextBox,,,,,nameTextBox
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Dialogs\OptionsNameDialog.g.i.cs,57,51,T:System.Windows.Controls.TextBlock,,,,,captionTextBlock
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,117,8,T:System.Windows.Controls.TextBlock,,,,,messageTextBlock.Text = message;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,117,8,P:System.Windows.Controls.TextBlock.Text,,,,,messageTextBlock.Text = message;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,116,8,T:System.Windows.Visibility,,,,,messageColorZone.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,116,8,T:System.Windows.Visibility,,,,,messageColorZone.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,116,8,F:System.Windows.Visibility.Visible,,,,,messageColorZone.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,116,8,T:System.Windows.Visibility,,,,,messageColorZone.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,116,8,P:System.Windows.UIElement.Visibility,,,,,messageColorZone.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,111,8,T:System.Windows.Controls.TextBlock,,,,,messageTextBlock.Text = string.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,111,8,P:System.Windows.Controls.TextBlock.Text,,,,,messageTextBlock.Text = string.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,110,8,T:System.Windows.Visibility,,,,,messageColorZone.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,110,8,T:System.Windows.Visibility,,,,,messageColorZone.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,110,8,F:System.Windows.Visibility.Collapsed,,,,,messageColorZone.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,110,8,T:System.Windows.Visibility,,,,,messageColorZone.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,110,8,P:System.Windows.UIElement.Visibility,,,,,messageColorZone.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,93,4,T:System.Windows.Input.KeyEventArgs,,,,,"private void UserControl_KeyDown(object sender, KeyEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,103,16,P:System.Windows.RoutedEventArgs.Handled,,,,,e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,95,8,T:System.Windows.Input.Key,,,,,switch (e.Key)          {              case Key.Enter:                  Save();                  e.Handled = true;                  break;              case Key.Escape:                  Cancel();                  e.Handled = true;                  break;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,95,8,T:System.Windows.Input.Key,,,,,switch (e.Key)          {              case Key.Enter:                  Save();                  e.Handled = true;                  break;              case Key.Escape:                  Cancel();                  e.Handled = true;                  break;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,95,8,F:System.Windows.Input.Key.Escape,,,,,switch (e.Key)          {              case Key.Enter:                  Save();                  e.Handled = true;                  break;              case Key.Escape:                  Cancel();                  e.Handled = true;                  break;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,99,16,P:System.Windows.RoutedEventArgs.Handled,,,,,e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,95,8,T:System.Windows.Input.Key,,,,,switch (e.Key)          {              case Key.Enter:                  Save();                  e.Handled = true;                  break;              case Key.Escape:                  Cancel();                  e.Handled = true;                  break;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,95,8,T:System.Windows.Input.Key,,,,,switch (e.Key)          {              case Key.Enter:                  Save();                  e.Handled = true;                  break;              case Key.Escape:                  Cancel();                  e.Handled = true;                  break;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,95,8,F:System.Windows.Input.Key.Enter,,,,,switch (e.Key)          {              case Key.Enter:                  Save();                  e.Handled = true;                  break;              case Key.Escape:                  Cancel();                  e.Handled = true;                  break;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,95,8,T:System.Windows.Input.Key,,,,,switch (e.Key)          {              case Key.Enter:                  Save();                  e.Handled = true;                  break;              case Key.Escape:                  Cancel();                  e.Handled = true;                  break;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,95,8,P:System.Windows.Input.KeyEventArgs.Key,,,,,switch (e.Key)          {              case Key.Enter:                  Save();                  e.Handled = true;                  break;              case Key.Escape:                  Cancel();                  e.Handled = true;                  break;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,90,8,T:System.Windows.Input.RoutedCommand,,,,,"DialogHost.CloseDialogCommand.Execute(false, this);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,90,8,"M:System.Windows.Input.RoutedCommand.Execute(System.Object,System.Windows.IInputElement)",,,,,"DialogHost.CloseDialogCommand.Execute(false, this);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,83,4,T:System.Windows.RoutedEventArgs,,,,,"private void CancelButtonClick(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,80,8,T:System.Windows.Input.RoutedCommand,,,,,"DialogHost.CloseDialogCommand.Execute(true, this);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,80,8,"M:System.Windows.Input.RoutedCommand.Execute(System.Object,System.Windows.IInputElement)",,,,,"DialogHost.CloseDialogCommand.Execute(true, this);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,75,20,T:System.Windows.Controls.TextBox,,,,,nameTextBox.Focus();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,75,20,M:System.Windows.UIElement.Focus,,,,,nameTextBox.Focus();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,72,16,T:System.Windows.Controls.TextBox,,,,,"if (string.IsNullOrWhiteSpace(nameTextBox.Text))                  {                      ShowMessage(""Name is required"");                      nameTextBox.Focus();                      return;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,72,16,P:System.Windows.Controls.TextBox.Text,,,,,"if (string.IsNullOrWhiteSpace(nameTextBox.Text))                  {                      ShowMessage(""Name is required"");                      nameTextBox.Focus();                      return;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,61,4,T:System.Windows.RoutedEventArgs,,,,,"private void SaveButtonClick(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,46,4,T:System.Windows.RoutedEventArgs,,,,,"private void UserControl_Loaded(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,56,16,M:System.Windows.UIElement.Focus,,,,,saveButton.Focus();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,53,16,T:System.Windows.Controls.TextBox,,,,,nameTextBox.SelectAll();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,53,16,M:System.Windows.Controls.Primitives.TextBoxBase.SelectAll,,,,,nameTextBox.SelectAll();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,52,16,T:System.Windows.Controls.TextBox,,,,,nameTextBox.Focus();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,52,16,M:System.Windows.UIElement.Focus,,,,,nameTextBox.Focus();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,41,16,T:System.Windows.Controls.TextBox,,,,,nameTextBox.IsReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,41,16,P:System.Windows.Controls.Primitives.TextBoxBase.IsReadOnly,,,,,nameTextBox.IsReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,38,16,T:System.Windows.Controls.TextBlock,,,,,"captionTextBlock.Text = ""Confirm Deletion"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,38,16,P:System.Windows.Controls.TextBlock.Text,,,,,"captionTextBlock.Text = ""Confirm Deletion"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,33,16,T:System.Windows.Controls.TextBlock,,,,,"captionTextBlock.Text = ""New Options"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,33,16,P:System.Windows.Controls.TextBlock.Text,,,,,"captionTextBlock.Text = ""New Options"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,24,4,M:System.Windows.Controls.UserControl.#ctor,,,,,"public OptionsNameDialog(string name, OptionsNameDialogMode dialogMode)      {          InitializeComponent();          HideMessage();          OptionsName = name;          this.dialogMode = dialogMode;          switch (dialogMode)          {              case OptionsNameDialogMode.NewOptions:                  captionTextBlock.Text = ""New Options"";                  captionPackIcon.Kind = PackIconKind.PlusOutline;                  saveButton.Caption = ""Save"";                  break;              case OptionsNameDialogMode.DeleteOptions:                  captionTextBlock.Text = ""Confirm Deletion"";                  captionPackIcon.Kind = PackIconKind.Delete;                  saveButton.Caption = ""Delete"";                  nameTextBox.IsReadOnly = true;                  break;          }      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,21,14,T:System.Windows.Controls.TextBox,,,,,nameTextBox.Text = value;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,21,14,P:System.Windows.Controls.TextBox.Text,,,,,nameTextBox.Text = value;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,20,14,T:System.Windows.Controls.TextBox,,,,,return nameTextBox.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,20,14,P:System.Windows.Controls.TextBox.Text,,,,,return nameTextBox.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,41,16,T:System.Windows.Controls.TextBox,,,,,nameTextBox.IsReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,41,16,P:System.Windows.Controls.Primitives.TextBoxBase.IsReadOnly,,,,,nameTextBox.IsReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,38,16,T:System.Windows.Controls.TextBlock,,,,,"captionTextBlock.Text = ""Confirm Deletion"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,38,16,P:System.Windows.Controls.TextBlock.Text,,,,,"captionTextBlock.Text = ""Confirm Deletion"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,33,16,T:System.Windows.Controls.TextBlock,,,,,"captionTextBlock.Text = ""New Options"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,33,16,P:System.Windows.Controls.TextBlock.Text,,,,,"captionTextBlock.Text = ""New Options"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,24,4,M:System.Windows.Controls.UserControl.#ctor,,,,,"public OptionsNameDialog(string name, OptionsNameDialogMode dialogMode)      {          InitializeComponent();          HideMessage();          OptionsName = name;          this.dialogMode = dialogMode;          switch (dialogMode)          {              case OptionsNameDialogMode.NewOptions:                  captionTextBlock.Text = ""New Options"";                  captionPackIcon.Kind = PackIconKind.PlusOutline;                  saveButton.Caption = ""Save"";                  break;              case OptionsNameDialogMode.DeleteOptions:                  captionTextBlock.Text = ""Confirm Deletion"";                  captionPackIcon.Kind = PackIconKind.Delete;                  saveButton.Caption = ""Delete"";                  nameTextBox.IsReadOnly = true;                  break;          }      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\Dialogs\OptionsNameDialog.g.i.cs,44,104,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
